No.,ms,TR,rtr,cobid,len,data
3433,5.421,R,0,284,08,32 00 00 00 00 00 01 00 
3434,4.558,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3435,1.008,R,0,187,08,C0 00 52 61 3A 00 07 01 
3436,1.589,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3437,0.242,R,0,182,08,C0 00 4A 62 32 00 11 01 
3438,3.790,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3439,0.406,R,0,188,08,C0 00 82 5D 36 00 12 01 
3440,0.398,R,0,184,08,C0 00 BD 61 42 00 00 01 
3441,3.178,R,0,186,08,C0 00 E2 5D 30 00 06 01 
3442,2.066,R,0,702,01,05 
3443,9.413,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3444,3.592,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3445,1.420,R,0,287,08,2F 00 00 00 00 00 C8 01 
3446,0.436,R,0,704,01,05 
3447,0.247,R,0,286,08,30 00 00 00 00 00 01 00 
3448,5.022,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3449,3.994,R,0,281,08,30 00 00 00 00 00 CA 01 
3450,3.330,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3451,5.528,R,0,284,08,32 00 00 00 00 00 01 00 
3452,4.450,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3453,1.088,R,0,187,08,C0 00 52 61 3A 00 07 01 
3454,1.490,R,0,182,08,C0 00 49 62 32 00 11 01 
3455,0.242,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3456,3.826,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3457,0.322,R,0,188,08,C0 00 82 5D 36 00 12 01 
3458,0.571,R,0,184,08,C0 00 BD 61 42 00 00 01 
3459,2.914,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3460,6.162,R,0,701,01,05 
3461,5.409,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3462,3.734,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3463,1.417,R,0,287,08,2F 00 00 00 00 00 C8 01 
3464,0.298,R,0,286,08,30 00 00 00 00 00 01 00 
3465,5.048,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3466,4.165,R,0,281,08,30 00 00 00 00 00 CA 01 
3467,3.314,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3468,5.634,R,0,284,08,32 00 00 00 00 00 01 00 
3469,4.342,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3470,1.164,R,0,187,08,C0 00 52 61 3B 00 07 01 
3471,1.262,R,0,182,08,C0 00 49 62 32 00 11 01 
3472,0.326,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3473,3.910,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3474,0.246,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3475,0.736,R,0,184,08,C0 00 BD 61 41 00 00 01 
3476,2.688,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3477,11.509,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3478,3.880,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3479,1.411,R,0,287,08,2F 00 00 00 00 00 C8 01 
3480,0.246,R,0,286,08,30 00 00 00 00 00 01 00 
3481,4.868,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3482,0.466,R,0,703,01,05 
3483,3.997,R,0,281,08,30 00 00 00 00 00 CA 01 
3484,3.294,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3485,5.733,R,0,284,08,32 00 00 00 00 00 01 00 
3486,4.272,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3487,0.260,R,0,70D,01,05 
3488,1.104,R,0,187,08,C0 00 51 61 3A 00 07 01 
3489,0.998,R,0,182,08,C0 00 4B 62 32 00 11 01 
3490,0.563,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3491,3.852,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3492,0.240,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3493,0.816,R,0,184,08,C0 00 BB 61 41 00 00 01 
3494,3.406,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3495,10.633,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3496,4.022,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3497,1.252,R,0,286,08,30 00 00 00 00 00 01 00 
3498,0.248,R,0,287,08,2F 00 00 00 00 00 C8 01 
3499,4.794,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3500,4.510,R,0,281,08,30 00 00 00 00 00 CA 01 
3501,3.280,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3502,5.834,R,0,284,08,32 00 00 00 00 00 01 00 
3503,5.140,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3504,1.116,R,0,182,08,C0 00 4B 62 30 00 11 01 
3505,0.240,R,0,187,08,C0 00 52 61 3A 00 07 01 
3506,0.567,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3507,3.778,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3508,0.240,R,0,188,08,C0 00 80 5D 36 00 12 01 
3509,0.913,R,0,184,08,C0 00 BD 61 42 00 00 01 
3510,3.144,R,0,186,08,C0 00 E4 5D 32 00 06 01 
3511,10.727,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3512,4.172,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3513,1.014,R,0,286,08,30 00 00 00 00 00 01 00 
3514,0.382,R,0,287,08,2F 00 00 00 00 00 C8 01 
3515,4.656,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3516,4.682,R,0,281,08,30 00 00 00 00 00 CA 01 
3517,3.266,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3518,5.940,R,0,284,08,32 00 00 00 00 00 01 00 
3519,0.960,R,0,706,01,05 
3520,4.189,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3521,0.964,R,0,182,08,C0 00 4A 62 32 00 11 01 
3522,0.428,R,0,187,08,C0 00 52 61 3A 00 07 01 
3523,0.613,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3524,3.710,R,0,188,08,C0 00 81 5D 34 00 12 01 
3525,0.236,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3526,1.002,R,0,184,08,C0 00 BD 61 42 00 00 01 
3527,2.890,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3528,10.810,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3529,4.318,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3530,0.781,R,0,286,08,30 00 00 00 00 00 01 00 
3531,0.612,R,0,707,01,05 
3532,1.130,R,0,287,08,2F 00 00 00 00 00 C8 01 
3533,3.418,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3534,4.853,R,0,281,08,30 00 00 00 00 00 CA 01 
3535,4.248,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3536,5.047,R,0,284,08,32 00 00 00 00 00 01 00 
3537,4.928,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3538,0.808,R,0,182,08,C0 00 47 62 32 00 11 01 
3539,0.662,R,0,187,08,C0 00 57 61 3B 00 07 01 
3540,0.635,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3541,3.546,R,0,188,08,C0 00 80 5D 36 00 12 01 
3542,0.238,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3543,1.172,R,0,184,08,C0 00 BD 61 42 00 00 01 
3544,2.632,R,0,186,08,C0 00 E3 5D 32 00 06 01 
3545,10.900,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3546,4.464,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3547,0.552,R,0,286,08,30 00 00 00 00 00 01 00 
3548,0.840,R,0,287,08,2F 00 00 00 00 00 C8 01 
3549,4.184,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3550,5.020,R,0,281,08,30 00 00 00 00 00 CA 01 
3551,4.236,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3552,5.153,R,0,284,08,32 00 00 00 00 00 01 00 
3553,4.826,R,0,705,01,05 
3554,0.765,R,0,182,08,C0 00 47 62 32 00 11 01 
3555,0.898,R,0,187,08,C0 00 53 61 3A 00 07 01 
3556,0.647,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3557,3.392,R,0,188,08,C0 00 82 5D 36 00 12 01 
3558,0.238,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3559,1.340,R,0,184,08,C0 00 BD 61 41 00 00 01 
3560,1.810,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3561,0.566,R,0,186,08,C0 00 E3 5D 30 00 06 01 
3562,10.985,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3563,4.610,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3564,0.320,R,0,286,08,30 00 00 00 00 00 01 00 
3565,1.068,R,0,287,08,2F 00 00 00 00 00 C8 01 
3566,3.948,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3567,5.192,R,0,281,08,30 00 00 00 00 00 CA 01 
3568,4.218,R,0,185,08,C0 00 EB 61 32 00 0F 01 
3569,5.275,R,0,284,08,32 00 00 00 00 00 01 00 
3570,4.708,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3571,0.497,R,0,182,08,C0 00 47 62 30 00 11 01 
3572,1.136,R,0,187,08,C0 00 52 61 3B 00 07 01 
3573,1.621,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3574,2.274,R,0,708,01,05 
3575,0.357,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3576,1.514,R,0,184,08,C0 00 BD 61 41 00 00 01 
3577,2.120,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3578,10.060,R,0,188,08,C0 00 82 5D 36 00 12 01 
3579,1.005,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3580,4.756,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3581,0.246,R,0,286,08,30 00 00 00 00 00 01 00 
3582,1.136,R,0,287,08,2F 00 00 00 00 00 C8 01 
3583,3.716,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3584,5.364,R,0,281,08,30 00 00 00 00 00 CA 01 
3585,4.204,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3586,6.363,R,0,284,08,32 00 00 00 00 00 01 00 
3587,3.616,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3588,0.332,R,0,182,08,C0 00 4B 62 32 00 11 01 
3589,1.370,R,0,187,08,C0 00 52 61 3A 00 07 01 
3590,1.625,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3591,2.130,R,0,188,08,C0 00 81 5D 36 00 12 01 
3592,0.314,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3593,1.602,R,0,184,08,C0 00 BD 61 42 00 00 01 
3594,1.866,R,0,186,08,C0 00 E4 5D 32 00 06 01 
3595,11.158,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3596,4.752,R,0,286,08,30 00 00 00 00 00 01 00 
3597,0.248,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3598,1.277,R,0,287,08,2F 00 00 00 00 00 C8 01 
3599,3.482,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3600,5.538,R,0,281,08,30 00 00 00 00 00 CA 01 
3601,4.192,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3602,6.469,R,0,284,08,32 00 00 00 00 00 01 00 
3603,3.508,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3604,0.238,R,0,182,08,C0 00 4B 62 30 00 11 01 
3605,1.536,R,0,187,08,C0 00 52 61 3A 00 07 01 
3606,1.633,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3607,1.985,R,0,188,08,C0 00 7F 5D 34 00 12 01 
3608,0.394,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3609,1.696,R,0,184,08,C0 00 BD 61 42 00 00 01 
3610,1.612,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3611,1.018,R,0,702,01,05 
3612,10.337,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3613,4.666,R,0,286,08,30 00 00 00 00 00 01 00 
3614,0.388,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3615,1.365,R,0,287,08,2F 00 00 00 00 00 C8 01 
3616,0.722,R,0,704,01,05 
3617,2.648,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3618,5.710,R,0,281,08,30 00 00 00 00 00 CA 01 
3619,4.182,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3620,6.570,R,0,284,08,32 00 00 00 00 00 01 00 
3621,3.406,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3622,0.238,R,0,182,08,C0 00 4A 62 30 00 11 01 
3623,1.608,R,0,187,08,C0 00 52 61 3A 00 07 01 
3624,1.645,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3625,1.830,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3626,0.472,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3627,1.790,R,0,184,08,C0 00 BD 61 41 00 00 01 
3628,1.352,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3629,6.826,R,0,701,01,05 
3630,5.615,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3631,3.586,R,0,286,08,30 00 00 00 00 00 01 00 
3632,0.620,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3633,1.353,R,0,287,08,2F 00 00 00 00 00 C8 01 
3634,2.826,R,0,70E,01,05 
3635,0.316,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3636,5.883,R,0,281,08,30 00 00 00 00 00 CA 01 
3637,4.172,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3638,6.675,R,0,284,08,32 00 00 00 00 00 01 00 
3639,3.152,R,0,182,08,C0 00 4C 62 32 00 11 01 
3640,0.240,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3641,1.832,R,0,187,08,C0 00 52 61 3A 00 07 01 
3642,1.653,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3643,1.684,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3644,0.548,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3645,1.882,R,0,184,08,C0 00 BD 61 42 00 00 01 
3646,1.096,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3647,12.410,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3648,4.350,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3649,0.246,R,0,286,08,30 00 00 00 00 00 01 00 
3650,1.102,R,0,287,08,2F 00 00 00 00 00 C8 01 
3651,2.784,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3652,3.854,R,0,703,01,05 
3653,2.322,R,0,281,08,30 00 00 00 00 00 CA 01 
3654,4.158,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3655,6.783,R,0,284,08,32 00 00 00 00 00 01 00 
3656,2.890,R,0,182,08,C0 00 4C 62 32 00 11 01 
3657,0.310,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3658,1.990,R,0,187,08,C0 00 52 61 3A 00 07 01 
3659,1.655,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3660,2.172,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3661,0.368,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3662,1.606,R,0,184,08,C0 00 BD 61 41 00 00 01 
3663,0.838,R,0,186,08,C0 00 E4 5D 32 00 06 01 
3664,12.498,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3665,4.406,R,0,286,08,30 00 00 00 00 00 01 00 
3666,0.248,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
3667,1.186,R,0,287,08,2F 00 00 00 00 00 C8 01 
3668,2.552,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3669,6.224,R,0,281,08,30 00 00 00 00 00 CA 01 
3670,4.148,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3671,6.884,R,0,284,08,32 00 00 00 00 00 01 00 
3672,2.626,R,0,182,08,C0 00 4C 62 32 00 11 01 
3673,0.466,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3674,2.062,R,0,187,08,C0 00 52 61 3A 00 07 01 
3675,1.663,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3676,2.110,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3677,0.288,R,0,188,08,C0 00 7F 5D 36 00 12 01 
3678,1.776,R,0,184,08,C0 00 BF 61 42 00 00 01 
3679,0.586,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3680,12.578,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3681,4.318,R,0,286,08,30 00 00 00 00 00 01 00 
3682,0.316,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3683,1.335,R,0,287,08,2F 00 00 00 00 00 C8 01 
3684,2.330,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3685,6.398,R,0,281,08,30 00 00 00 00 00 CA 01 
3686,4.128,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3687,5.372,R,0,706,01,05 
3688,1.736,R,0,284,08,32 00 00 00 00 00 01 00 
3689,2.364,R,0,182,08,C0 00 4C 62 32 00 11 01 
3690,0.624,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3691,2.134,R,0,187,08,C0 00 52 61 3A 00 07 01 
3692,1.671,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3693,2.038,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3694,0.240,R,0,188,08,C0 00 80 5D 36 00 12 01 
3695,2.242,R,0,186,08,C0 00 E9 5D 32 00 06 01 
3696,0.685,R,0,184,08,C0 00 C1 61 42 00 00 01 
3697,11.980,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3698,4.237,R,0,286,08,30 00 00 00 00 00 01 00 
3699,0.550,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
3700,1.324,R,0,707,01,05 
3701,2.124,R,0,287,08,2F 00 00 00 00 00 C8 01 
3702,0.246,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3703,6.426,R,0,281,08,30 00 00 00 00 00 CA 01 
3704,4.106,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3705,7.098,R,0,284,08,32 00 00 00 00 00 01 00 
3706,2.108,R,0,182,08,C0 00 4C 62 32 00 11 01 
3707,0.778,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3708,2.208,R,0,187,08,C0 00 52 61 3B 00 07 01 
3709,1.675,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3710,1.998,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3711,0.240,R,0,188,08,C0 00 82 5D 36 00 12 01 
3712,2.056,R,0,186,08,C0 00 E9 5D 30 00 06 01 
3713,0.924,R,0,184,08,C0 00 BE 61 42 00 00 01 
3714,11.823,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3715,4.146,R,0,286,08,30 00 00 00 00 00 01 00 
3716,0.780,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3717,2.325,R,0,287,08,2F 00 00 00 00 00 C8 01 
3718,0.868,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3719,6.748,R,0,281,08,30 00 00 00 00 00 CA 01 
3720,4.084,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3721,7.194,R,0,284,08,32 00 00 00 00 00 01 00 
3722,1.852,R,0,182,08,C0 00 4C 62 32 00 11 01 
3723,0.366,R,0,750,01,05 
3724,0.570,R,0,705,01,05 
3725,2.396,R,0,187,08,C0 00 52 61 3A 00 07 01 
3726,1.687,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3727,1.944,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3728,0.240,R,0,188,08,C0 00 82 5D 36 00 12 01 
3729,1.876,R,0,186,08,C0 00 E5 5D 32 00 06 01 
3730,1.184,R,0,184,08,C0 00 BE 61 42 00 00 01 
3731,0.766,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3732,10.892,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3733,4.056,R,0,286,08,30 00 00 00 00 00 01 00 
3734,1.012,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3735,2.314,R,0,287,08,2F 00 00 00 00 00 C8 01 
3736,0.638,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3737,6.914,R,0,281,08,30 00 00 00 00 00 CA 01 
3738,4.082,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3739,7.294,R,0,284,08,32 00 00 00 00 00 01 00 
3740,1.590,R,0,182,08,C0 00 4B 62 30 00 11 01 
3741,1.092,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3742,2.352,R,0,187,08,C0 00 52 61 3A 00 07 01 
3743,1.697,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3744,1.818,R,0,708,01,05 
3745,1.148,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3746,0.996,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3747,1.422,R,0,184,08,C0 00 BE 61 42 00 00 01 
3748,10.492,R,0,188,08,C0 00 82 5D 34 00 12 01 
3749,1.001,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3750,3.974,R,0,286,08,30 00 00 00 00 00 01 00 
3751,1.242,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
3752,2.307,R,0,287,08,2F 00 00 00 00 00 C8 01 
3753,0.402,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3754,7.084,R,0,281,08,30 00 00 00 00 00 CA 01 
3755,4.074,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3756,7.397,R,0,284,08,32 00 00 00 00 00 01 00 
3757,1.326,R,0,182,08,C0 00 4C 62 30 00 11 01 
3758,1.262,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3759,2.430,R,0,187,08,C0 00 52 61 3A 00 07 01 
3760,1.691,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3761,1.672,R,0,188,08,C0 00 82 5D 36 00 12 01 
3762,1.103,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3763,1.812,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3764,0.697,R,0,184,08,C0 00 BE 61 42 00 00 01 
3765,11.331,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3766,3.880,R,0,286,08,30 00 00 00 00 00 01 00 
3767,1.478,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3768,2.293,R,0,287,08,2F 00 00 00 00 00 C8 01 
3769,0.246,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3770,7.187,R,0,281,08,30 00 00 00 00 00 CA 01 
3771,4.068,R,0,185,08,C0 00 EB 61 32 00 0F 01 
3772,7.494,R,0,284,08,32 00 00 00 00 00 01 00 
3773,1.064,R,0,182,08,C0 00 4B 62 32 00 11 01 
3774,2.420,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3775,2.488,R,0,187,08,C0 00 52 61 3A 00 07 01 
3776,0.713,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3777,1.532,R,0,188,08,C0 00 82 5D 36 00 12 01 
3778,1.176,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3779,1.612,R,0,702,01,05 
3780,0.235,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3781,0.873,R,0,184,08,C0 00 BE 61 42 00 00 01 
3782,11.167,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3783,3.786,R,0,286,08,30 00 00 00 00 00 01 00 
3784,1.706,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
3785,2.231,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3786,0.244,R,0,287,08,2F 00 00 00 00 00 C8 01 
3787,0.852,R,0,704,01,05 
3788,6.458,R,0,281,08,30 00 00 00 00 00 CA 01 
3789,4.054,R,0,185,08,C0 00 EC 61 32 00 0F 01 
3790,7.609,R,0,284,08,32 00 00 00 00 00 01 00 
3791,0.806,R,0,182,08,C0 00 4C 62 32 00 11 01 
3792,2.564,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3793,2.566,R,0,187,08,C0 00 52 61 3B 00 07 01 
3794,0.718,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3795,1.390,R,0,188,08,C0 00 81 5D 36 00 12 01 
3796,1.250,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3797,1.480,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3798,1.221,R,0,184,08,C0 00 BD 61 41 00 00 01 
3799,6.280,R,0,701,01,05 
3800,4.831,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3801,3.698,R,0,286,08,30 00 00 00 00 00 01 00 
3802,1.946,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3803,1.998,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3804,0.276,R,0,287,08,2F 00 00 00 00 00 C8 01 
3805,7.312,R,0,281,08,30 00 00 00 00 00 CA 01 
3806,4.066,R,0,185,08,C0 00 EB 61 32 00 0F 01 
3807,7.680,R,0,284,08,32 00 00 00 00 00 01 00 
3808,0.566,R,0,182,08,C0 00 4C 62 32 00 11 01 
3809,2.704,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3810,2.636,R,0,187,08,C0 00 52 61 3A 00 07 01 
3811,0.729,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3812,1.250,R,0,188,08,C0 00 80 5D 36 00 12 01 
3813,1.324,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3814,1.312,R,0,186,08,C0 00 E4 5D 32 00 06 01 
3815,1.476,R,0,184,08,C0 00 BD 61 42 00 00 01 
3816,10.826,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3817,3.602,R,0,286,08,30 00 00 00 00 00 01 00 
3818,2.180,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
3819,1.787,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3820,0.484,R,0,287,08,2F 00 00 00 00 00 C8 01 
3821,5.716,R,0,703,01,05 
3822,1.682,R,0,281,08,30 00 00 00 00 00 CA 01 
3823,5.002,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3824,6.814,R,0,284,08,32 00 00 00 00 00 01 00 
3825,1.268,R,0,182,08,C0 00 4B 62 30 00 11 01 
3826,1.898,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3827,2.706,R,0,187,08,C0 00 52 61 3B 00 07 01 
3828,0.698,R,0,70D,01,05 
3829,0.242,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3830,1.020,R,0,188,08,C0 00 81 5D 34 00 12 01 
3831,1.408,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3832,1.140,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3833,1.735,R,0,184,08,C0 00 BD 61 42 00 00 01 
3834,10.661,R,0,288,08,D7 FF 00 00 00 00 C8 01 
3835,3.510,R,0,286,08,30 00 00 00 00 00 01 00 
3836,2.416,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
3837,1.560,R,0,282,08,D4 FF 00 00 00 00 CB 01 
3838,0.700,R,0,287,08,2F 00 00 00 00 00 C8 01 
3839,7.228,R,0,281,08,30 00 00 00 00 00 CA 01 
3840,4.970,R,0,185,08,C0 00 EA 61 32 00 0F 01 
3841,6.914,R,0,284,08,32 00 00 00 00 00 01 00 
3842,1.010,R,0,182,08,C0 00 4B 62 32 00 11 01 
3843,2.054,R,0,285,08,CE FF 00 00 F4 FF 01 00 
3844,2.782,R,0,187,08,C0 00 52 61 3A 00 07 01 
3845,0.740,R,0,283,08,D0 FF 00 00 FD FF 01 00 
3846,0.964,R,0,188,08,C0 00 82 5D 36 00 12 01 
3847,1.482,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
3848,0.976,R,0,186,08,C0 00 E4 5D 30 00 06 01 
3849,1.991,R,0,184,08,C0 00 BD 61 41 00 00 01 
3850,10.490,R,0,288,08,D7 FF 00 00 00 00 C8 01 
